date,total_request,carts_num_pods,carts_desired_replicas,carts_cpu_usage,carts_mem_usage,carts_traffic_in,carts_traffic_out,carts_latency,catalogue_num_pods,catalogue_desired_replicas,catalogue_cpu_usage,catalogue_mem_usage,catalogue_traffic_in,catalogue_traffic_out,catalogue_latency,front-end_num_pods,front-end_desired_replicas,front-end_cpu_usage,front-end_mem_usage,front-end_traffic_in,front-end_traffic_out,front-end_latency,orders_num_pods,orders_desired_replicas,orders_cpu_usage,orders_mem_usage,orders_traffic_in,orders_traffic_out,orders_latency,payment_num_pods,payment_desired_replicas,payment_cpu_usage,payment_mem_usage,payment_traffic_in,payment_traffic_out,payment_latency,shipping_num_pods,shipping_desired_replicas,shipping_cpu_usage,shipping_mem_usage,shipping_traffic_in,shipping_traffic_out,shipping_latency,user_num_pods,user_desired_replicas,user_cpu_usage,user_mem_usage,user_traffic_in,user_traffic_out,user_latency
2024-10-28 05:29:08,51.2,8,8.0,1.0858333333333334,123,8.0,14.0,0.31,2.0,2.0,0.37,0.0,55.0,54.0,0.31,8.0,8.0,0.55125,32,208.0,460,0.31,6.0,6.0,0.1866666666666666,66.0,43.0,92.0,0.31,1.0,1.0,0.05,0.0,1.0,1.0,0.31,4.0,2.0,0.0916666666666666,0.0,0.0,2.0,0.31,5.0,6.0,0.3393333333333333,1.0,187.0,94.0,0.31
2024-10-28 05:29:25,58.2,8,8.0,1.0829166666666667,84,5.0,11.0,0.39,2.0,2.0,0.3625,0.0,60.0,58.0,0.39,8.0,8.0,0.74625,7,310.0,505,0.39,6.0,6.0,0.184,89.0,58.0,93.0,0.39,1.0,1.0,0.045,0.0,1.0,0.0,0.39,4.0,2.0,0.065,30.0,0.0,1.0,0.39,5.0,8.0,0.452,3.0,356.0,156.0,0.39
2024-10-28 05:29:42,43.0,8,8.0,1.0604166666666666,76,4.0,8.0,0.47,2.0,2.0,0.285,2.0,50.0,50.0,0.47,8.0,8.0,0.6791666666666667,17,252.0,472,0.47,6.0,6.0,0.152,42.0,72.0,112.0,0.47,1.0,1.0,0.035,0.0,0.0,0.0,0.47,4.0,2.0,0.0958333333333333,112.0,0.0,0.0,0.47,5.0,8.0,0.4573333333333333,2.0,350.0,159.0,0.47
2024-10-28 05:29:59,41.2,8,8.0,1.0629166666666667,47,5.0,12.0,0.41,2.0,2.0,0.255,0.0,53.0,51.0,0.41,8.0,8.0,0.55375,14,392.0,480,0.41,6.0,6.0,0.1666666666666666,84.0,85.0,88.0,0.41,1.0,1.0,0.035,0.0,0.0,0.0,0.41,4.0,2.0,0.1041666666666666,23.0,0.0,3.0,0.41,5.0,8.0,0.5226666666666666,0.0,438.0,217.0,0.41
2024-10-28 05:30:18,30.8,8,8.0,1.086666666666667,103,5.0,12.0,0.47,2.0,2.0,0.2525,0.0,47.0,46.0,0.47,8.0,8.0,0.515,40,349.0,432,0.47,6.0,4.0,0.114,183.0,110.0,200.0,0.47,1.0,1.0,0.02,0.0,1.0,0.0,0.47,4.0,2.0,0.0641666666666666,16.0,0.0,2.0,0.47,6.0,8.0,0.4366666666666666,4.0,469.0,214.0,0.47
2024-10-28 05:30:35,24.1,8,8.0,1.1283333333333334,100,4.0,10.0,0.21,2.0,2.0,0.215,1.0,33.0,32.0,0.21,8.0,8.0,0.4733333333333333,34,232.0,325,0.21,6.0,4.0,0.1183333333333333,128.0,13.0,25.0,0.21,1.0,1.0,0.09,0.0,0.0,0.0,0.21,4.0,3.0,0.1266666666666666,0.0,0.0,1.0,0.21,6.0,5.0,0.2116666666666666,2.0,201.0,119.0,0.21
2024-10-28 05:30:52,26.4,8,8.0,1.065,68,2.0,8.0,0.23,2.0,2.0,0.2425,0.0,26.0,26.0,0.23,8.0,8.0,0.2983333333333333,60,121.0,248,0.23,6.0,3.0,0.065,114.0,27.0,46.0,0.23,1.0,1.0,0.095,0.0,0.0,0.0,0.23,4.0,2.0,0.0883333333333333,40.0,0.0,0.0,0.23,6.0,4.0,0.1433333333333333,1.0,81.0,53.0,0.23
2024-10-28 05:31:09,27.8,8,8.0,1.0520833333333333,62,2.0,6.0,0.26,2.0,1.0,0.18,0.0,28.0,28.0,0.26,8.0,8.0,0.4020833333333333,48,113.0,250,0.26,6.0,5.0,0.1496666666666666,125.0,7.0,16.0,0.26,1.0,1.0,0.015,0.0,0.0,0.0,0.26,2.0,1.0,0.1166666666666666,17.0,0.0,0.0,0.26,6.0,4.0,0.1961111111111111,2.0,97.0,53.0,0.26
2024-10-28 05:31:27,53.6,8,8.0,1.0791666666666666,167,3.0,9.0,0.38,2.0,2.0,0.265,0.0,39.0,38.0,0.38,8.0,8.0,0.4566666666666666,23,313.0,401,0.38,6.0,4.0,0.1,117.0,69.0,110.0,0.38,1.0,1.0,0.035,0.0,0.0,0.0,0.38,1.0,2.0,0.4033333333333333,23.0,0.0,1.0,0.38,6.0,6.0,0.2922222222222222,3.0,203.0,86.0,0.38
2024-10-28 05:31:44,34.4,8,8.0,1.0725,59,5.0,10.0,0.32,2.0,2.0,0.315,0.0,51.0,48.0,0.32,8.0,8.0,0.6279166666666667,14,345.0,496,0.32,6.0,6.0,0.1616666666666666,76.0,84.0,131.0,0.32,1.0,1.0,0.035,0.0,1.0,0.0,0.32,1.0,1.0,0.1866666666666666,20.0,0.0,1.0,0.32,6.0,6.0,0.3194444444444444,0.0,320.0,172.0,0.32
2024-10-28 05:32:01,29.7,8,8.0,1.0633333333333332,60,5.0,11.0,0.55,2.0,2.0,0.215,0.0,36.0,35.0,0.55,8.0,8.0,0.54,28,257.0,360,0.55,6.0,6.0,0.1906666666666666,167.0,44.0,71.0,0.55,1.0,1.0,0.035,0.0,1.0,0.0,0.55,1.0,1.0,0.1633333333333333,0.0,0.0,1.0,0.55,6.0,6.0,0.3072222222222222,4.0,203.0,118.0,0.55
2024-10-28 05:32:18,39.0,8,8.0,1.0845833333333332,187,6.0,11.0,0.51,2.0,2.0,0.215,1.0,30.0,28.0,0.51,8.0,8.0,0.5079166666666667,23,262.0,354,0.51,6.0,7.0,0.211,179.0,89.0,96.0,0.51,1.0,1.0,0.02,0.0,0.0,0.0,0.51,1.0,1.0,0.1566666666666666,47.0,0.0,1.0,0.51,6.0,5.0,0.2233333333333333,1.0,176.0,87.0,0.51
2024-10-28 05:32:35,21.4,8,8.0,1.0679166666666666,146,4.0,7.0,0.37,2.0,2.0,0.3125,0.0,39.0,39.0,0.37,8.0,8.0,0.52125,17,278.0,355,0.37,6.0,8.0,0.2313333333333333,47.0,63.0,113.0,0.37,1.0,1.0,0.025,0.0,0.0,0.0,0.37,1.0,1.0,0.1333333333333333,0.0,0.0,1.0,0.37,6.0,6.0,0.2911111111111111,1.0,305.0,154.0,0.37
2024-10-28 05:32:52,43.6,8,8.0,1.0520833333333333,146,3.0,8.0,0.46,2.0,2.0,0.215,1.0,35.0,34.0,0.46,8.0,8.0,0.475,41,233.0,293,0.46,6.0,6.0,0.165,127.0,91.0,124.0,0.46,1.0,1.0,0.035,0.0,0.0,0.0,0.46,1.0,1.0,0.1333333333333333,20.0,0.0,1.0,0.46,6.0,5.0,0.2666666666666666,0.0,286.0,134.0,0.46
2024-10-28 05:33:09,32.9,8,8.0,1.0570833333333334,94,4.0,10.0,0.29,2.0,2.0,0.205,0.0,46.0,45.0,0.29,8.0,8.0,0.4808333333333333,42,224.0,343,0.29,8.0,8.0,0.292,134.0,39.0,88.0,0.29,1.0,1.0,0.03,0.0,1.0,0.0,0.29,1.0,1.0,0.14,0.0,0.0,1.0,0.29,6.0,8.0,0.3761111111111111,2.0,387.0,179.0,0.29
2024-10-28 05:33:27,37.6,8,8.0,1.0525,151,3.0,8.0,0.28,2.0,2.0,0.2375,0.0,40.0,38.0,0.28,8.0,8.0,0.41,50,164.0,338,0.28,8.0,8.0,0.32125,125.0,24.0,39.0,0.28,1.0,1.0,0.02,1.0,0.0,0.0,0.28,1.0,1.0,0.1966666666666666,0.0,0.0,0.0,0.28,6.0,6.0,0.2711111111111111,3.0,169.0,90.0,0.28
2024-10-28 05:33:44,46.5,8,8.0,1.0529166666666667,116,4.0,9.0,0.4,2.0,2.0,0.2275,0.0,43.0,41.0,0.4,8.0,8.0,0.4933333333333333,43,258.0,372,0.4,8.0,8.0,0.632,76.0,28.0,49.0,0.4,1.0,1.0,0.02,0.0,0.0,0.0,0.4,1.0,1.0,0.1166666666666666,0.0,0.0,1.0,0.4,6.0,6.0,0.3161111111111111,0.0,327.0,164.0,0.4
2024-10-28 05:34:01,58.1,8,8.0,1.05875,81,4.0,10.0,0.58,2.0,2.0,0.29,1.0,55.0,53.0,0.58,8.0,8.0,0.6979166666666666,14,254.0,421,0.58,8.0,8.0,0.577,101.0,57.0,88.0,0.58,1.0,1.0,0.025,0.0,0.0,0.0,0.58,1.0,1.0,0.16,0.0,0.0,1.0,0.58,6.0,6.0,0.3088888888888889,2.0,316.0,172.0,0.58
2024-10-28 05:34:18,54.3,8,8.0,1.0729166666666667,240,6.0,12.0,0.43,2.0,2.0,0.35,0.0,54.0,52.0,0.43,8.0,8.0,0.745,31,337.0,493,0.43,8.0,8.0,0.6015,147.0,39.0,65.0,0.43,1.0,1.0,0.04,0.0,1.0,0.0,0.43,1.0,1.0,0.1633333333333333,0.0,0.0,1.0,0.43,6.0,7.0,0.3677777777777777,2.0,370.0,187.0,0.43
2024-10-28 05:34:36,47.5,8,8.0,1.07125,100,5.0,11.0,0.57,2.0,2.0,0.3325,1.0,64.0,62.0,0.57,8.0,8.0,0.7995833333333333,18,257.0,441,0.57,8.0,8.0,0.581,154.0,58.0,93.0,0.57,1.0,1.0,0.025,0.0,1.0,0.0,0.57,1.0,1.0,0.1533333333333333,24.0,0.0,1.0,0.57,6.0,6.0,0.3122222222222222,1.0,296.0,172.0,0.57
2024-10-28 05:34:55,47.2,8,8.0,1.0825,99,6.0,12.0,0.37,2.0,3.0,0.44,1.0,47.0,46.0,0.37,8.0,8.0,0.6916666666666667,35,239.0,491,0.37,8.0,8.0,0.61775,93.0,111.0,174.0,0.37,1.0,1.0,0.07,0.0,0.0,0.0,0.37,1.0,1.0,0.0433333333333333,0.0,0.0,0.0,0.37,6.0,8.0,0.3794444444444444,3.0,392.0,206.0,0.37
2024-10-28 05:35:12,53.0,8,8.0,1.0958333333333334,58,5.0,10.0,0.29,2.0,3.0,0.5,0.0,50.0,48.0,0.29,8.0,8.0,0.4475,16,462.0,553,0.29,8.0,8.0,0.6325,166.0,119.0,187.0,0.29,1.0,1.0,0.07,1.0,1.0,0.0,0.29,1.0,1.0,0.05,19.0,0.0,0.0,0.29,6.0,8.0,0.3827777777777778,3.0,361.0,173.0,0.29
2024-10-28 05:35:29,44.1,8,8.0,1.20125,157,4.0,9.0,0.32,2.0,3.0,0.395,0.0,54.0,52.0,0.32,8.0,8.0,0.55375,22,365.0,479,0.32,8.0,8.0,0.603,69.0,65.0,104.0,0.32,1.0,1.0,0.03,0.0,0.0,0.0,0.32,1.0,1.0,0.0866666666666666,0.0,0.0,1.0,0.32,5.0,7.0,0.432,2.0,491.0,268.0,0.32
2024-10-28 05:35:46,37.8,8,8.0,1.085,61,5.0,11.0,0.23,2.0,2.0,0.22,1.0,50.0,49.0,0.23,8.0,8.0,0.5608333333333333,26,303.0,495,0.23,8.0,8.0,0.5955,97.0,76.0,118.0,0.23,1.0,1.0,0.015,0.0,0.0,0.0,0.23,1.0,1.0,0.1566666666666666,0.0,0.0,1.0,0.23,5.0,6.0,0.332,1.0,276.0,119.0,0.23
2024-10-28 05:36:03,45.0,8,8.0,1.08875,63,4.0,10.0,0.33,2.0,2.0,0.2775,1.0,51.0,50.0,0.33,8.0,8.0,0.5045833333333334,36,278.0,419,0.33,8.0,8.0,0.61575,112.0,62.0,96.0,0.33,1.0,1.0,0.035,0.0,0.0,0.0,0.33,1.0,1.0,0.1166666666666666,0.0,0.0,0.0,0.33,5.0,8.0,0.5026666666666667,3.0,395.0,199.0,0.33
2024-10-28 05:36:20,55.1,8,8.0,1.059583333333333,101,6.0,13.0,0.26,2.0,2.0,0.3225,1.0,55.0,52.0,0.26,8.0,8.0,0.53,43,406.0,479,0.26,8.0,8.0,0.6965,139.0,104.0,163.0,0.26,1.0,1.0,0.015,0.0,0.0,0.0,0.26,1.0,1.0,0.0933333333333333,0.0,0.0,0.0,0.26,5.0,7.0,0.4273333333333333,2.0,345.0,174.0,0.26
2024-10-28 05:36:37,22.6,8,8.0,1.06625,120,5.0,8.0,0.61,2.0,2.0,0.31,2.0,57.0,55.0,0.61,8.0,8.0,0.5758333333333333,38,421.0,546,0.61,8.0,8.0,0.6705,116.0,72.0,114.0,0.61,1.0,1.0,0.02,0.0,1.0,0.0,0.61,1.0,1.0,0.1333333333333333,0.0,0.0,0.0,0.61,5.0,8.0,0.5026666666666667,2.0,466.0,239.0,0.61
2024-10-28 05:36:55,51.6,8,8.0,1.0525,163,3.0,6.0,0.46,2.0,2.0,0.1925,0.0,33.0,31.0,0.46,8.0,8.0,0.3391666666666666,16,162.0,283,0.46,8.0,8.0,0.709,161.0,31.0,116.0,0.46,1.0,1.0,0.03,0.0,1.0,0.0,0.46,1.0,1.0,0.1766666666666666,0.0,0.0,1.0,0.46,5.0,7.0,0.46,0.0,435.0,211.0,0.46
2024-10-28 05:37:12,42.6,8,8.0,1.0095833333333333,210,4.0,12.0,0.49,2.0,2.0,0.3525,2.0,49.0,47.0,0.49,8.0,8.0,0.5104166666666666,25,373.0,484,0.49,8.0,8.0,0.68225,172.0,73.0,120.0,0.49,1.0,1.0,0.04,0.0,0.0,0.0,0.49,1.0,1.0,0.1433333333333333,0.0,0.0,1.0,0.49,5.0,7.0,0.4413333333333333,2.0,421.0,235.0,0.49
2024-10-28 05:37:29,30.2,8,8.0,0.9233333333333332,91,5.0,12.0,0.64,2.0,2.0,0.2875,1.0,43.0,42.0,0.64,8.0,8.0,0.4958333333333333,22,449.0,438,0.64,8.0,8.0,0.64975,207.0,155.0,209.0,0.64,1.0,1.0,0.025,0.0,0.0,0.0,0.64,1.0,1.0,0.2,23.0,0.0,1.0,0.64,5.0,8.0,0.5013333333333333,2.0,617.0,307.0,0.64
2024-10-28 05:37:46,31.5,8,8.0,0.9066666666666666,91,5.0,12.0,0.8,2.0,1.0,0.185,1.0,32.0,31.0,0.8,8.0,8.0,0.4329166666666666,49,504.0,439,0.8,8.0,8.0,0.6855,171.0,48.0,80.0,0.8,1.0,1.0,0.025,1.0,0.0,0.0,0.8,1.0,1.0,0.13,27.0,0.0,1.0,0.8,5.0,8.0,0.5733333333333334,2.0,547.0,298.0,0.8
2024-10-28 05:38:03,11.7,8,8.0,0.8879166666666667,171,5.0,9.0,0.22,2.0,2.0,0.19,1.0,21.0,21.0,0.22,8.0,8.0,0.3320833333333333,61,286.0,295,0.22,8.0,8.0,0.63875,104.0,36.0,81.0,0.22,1.0,1.0,0.015,0.0,0.0,0.0,0.22,1.0,1.0,0.1666666666666666,0.0,0.0,1.0,0.22,5.0,6.0,0.3913333333333333,2.0,354.0,169.0,0.22
2024-10-28 05:38:21,23.9,8,8.0,0.85875,68,2.0,9.0,0.72,2.0,1.0,0.075,0.0,15.0,16.0,0.72,8.0,5.0,0.1595833333333333,27,81.0,158,0.72,8.0,8.0,0.55675,164.0,28.0,30.0,0.72,1.0,1.0,0.015,1.0,0.0,0.0,0.72,1.0,1.0,0.13,0.0,0.0,0.0,0.72,5.0,4.0,0.162,2.0,67.0,29.0,0.72
2024-10-28 05:38:40,32.0,8,8.0,0.785,101,2.0,9.0,1.3,2.0,1.0,0.1375,0.0,32.0,30.0,1.3,8.0,8.0,0.3079166666666666,30,161.0,223,1.3,8.0,8.0,0.6175,108.0,52.0,101.0,1.3,1.0,1.0,0.09,0.0,0.0,0.0,1.3,1.0,1.0,0.0933333333333333,50.0,0.0,1.0,1.3,5.0,5.0,0.3266666666666666,0.0,361.0,171.0,1.3
2024-10-28 05:38:57,46.4,8,8.0,0.8704166666666666,119,8.0,14.0,0.65,2.0,2.0,0.3575,0.0,36.0,35.0,0.65,8.0,8.0,0.4958333333333333,21,253.0,358,0.65,8.0,8.0,0.57525,116.0,47.0,77.0,0.65,1.0,1.0,0.07,0.0,1.0,0.0,0.65,1.0,1.0,0.05,0.0,0.0,1.0,0.65,5.0,5.0,0.282,3.0,262.0,138.0,0.65
2024-10-28 05:39:14,42.6,8,8.0,0.7341666666666666,125,9.0,19.0,0.41,2.0,3.0,0.4875,0.0,48.0,47.0,0.41,8.0,8.0,0.4829166666666666,42,260.0,425,0.41,8.0,8.0,0.556,53.0,50.0,80.0,0.41,1.0,1.0,0.075,0.0,1.0,1.0,0.41,1.0,1.0,0.0666666666666666,0.0,1.0,2.0,0.41,5.0,6.0,0.338,1.0,268.0,128.0,0.41
2024-10-28 05:39:31,14.5,8,8.0,0.6208333333333333,160,7.0,15.0,0.47,2.0,2.0,0.23,0.0,46.0,44.0,0.47,8.0,8.0,0.5591666666666667,27,256.0,352,0.47,8.0,8.0,0.59675,129.0,71.0,99.0,0.47,1.0,1.0,0.02,0.0,1.0,0.0,0.47,1.0,1.0,0.21,26.0,0.0,1.0,0.47,5.0,7.0,0.446,1.0,343.0,183.0,0.47
2024-10-28 05:39:48,24.8,8,8.0,0.3666666666666666,118,1.0,11.0,0.7,2.0,1.0,0.1225,1.0,17.0,16.0,0.7,8.0,8.0,0.3570833333333333,36,219.0,223,0.7,8.0,8.0,0.5435,126.0,55.0,68.0,0.7,1.0,1.0,0.03,0.0,0.0,0.0,0.7,1.0,2.0,0.3333333333333333,41.0,0.0,1.0,0.7,5.0,6.0,0.308,1.0,265.0,137.0,0.7
2024-10-28 05:40:05,26.3,8,8.0,0.4854166666666666,32,5.0,16.0,0.57,2.0,1.0,0.1425,0.0,24.0,24.0,0.57,8.0,8.0,0.3241666666666666,32,123.0,252,0.57,8.0,8.0,0.60825,137.0,65.0,84.0,0.57,1.0,1.0,0.02,0.0,0.0,0.0,0.57,1.0,1.0,0.1233333333333333,13.0,0.0,1.0,0.57,5.0,5.0,0.2886666666666667,2.0,275.0,118.0,0.57
2024-10-28 05:40:22,28.8,8,8.0,0.4420833333333333,198,5.0,15.0,0.53,2.0,1.0,0.1675,0.0,30.0,30.0,0.53,8.0,8.0,0.3125,5,227.0,303,0.53,8.0,8.0,0.6295,154.0,56.0,121.0,0.53,1.0,1.0,0.025,0.0,1.0,0.0,0.53,1.0,1.0,0.1766666666666666,0.0,0.0,1.0,0.53,5.0,7.0,0.4393333333333333,1.0,296.0,128.0,0.53
2024-10-28 05:40:39,32.8,8,8.0,0.5891666666666666,144,7.0,15.0,0.44,2.0,1.0,0.1425,0.0,32.0,31.0,0.44,8.0,8.0,0.3979166666666666,16,290.0,321,0.44,8.0,8.0,0.43975,171.0,76.0,146.0,0.44,1.0,1.0,0.025,0.0,1.0,0.0,0.44,1.0,1.0,0.1266666666666666,27.0,0.0,1.0,0.44,5.0,7.0,0.4373333333333333,6.0,473.0,220.0,0.44
2024-10-28 05:40:57,26.7,8,8.0,0.4270833333333333,106,5.0,19.0,0.73,2.0,2.0,0.2,0.0,38.0,38.0,0.73,8.0,8.0,0.4929166666666666,25,314.0,332,0.73,8.0,8.0,0.50675,130.0,88.0,184.0,0.73,1.0,1.0,0.03,0.0,1.0,1.0,0.73,1.0,1.0,0.1866666666666666,0.0,0.0,1.0,0.73,5.0,8.0,0.4913333333333333,1.0,469.0,233.0,0.73
2024-10-28 05:41:14,30.1,8,8.0,0.5016666666666667,141,6.0,14.0,0.71,2.0,2.0,0.235,0.0,30.0,29.0,0.71,8.0,8.0,0.4566666666666666,43,231.0,324,0.71,8.0,8.0,0.45625,178.0,86.0,115.0,0.71,1.0,1.0,0.06,1.0,1.0,0.0,0.71,1.0,1.0,0.1266666666666666,55.0,0.0,1.0,0.71,5.0,6.0,0.3633333333333333,2.0,301.0,148.0,0.71
2024-10-28 05:41:31,25.9,8,8.0,0.4941666666666666,116,5.0,17.0,0.42,2.0,2.0,0.2575,0.0,36.0,35.0,0.42,8.0,8.0,0.4704166666666666,13,220.0,271,0.42,8.0,8.0,0.311,86.0,59.0,100.0,0.42,1.0,1.0,0.04,0.0,1.0,0.0,0.42,1.0,1.0,0.17,43.0,0.0,1.0,0.42,5.0,6.0,0.3493333333333333,4.0,256.0,127.0,0.42
2024-10-28 05:41:49,21.1,8,8.0,0.4279166666666666,196,6.0,14.0,0.56,2.0,1.0,0.1775,0.0,34.0,33.0,0.56,8.0,8.0,0.3979166666666666,34,445.0,398,0.56,8.0,8.0,0.41225,147.0,144.0,257.0,0.56,1.0,1.0,0.05,0.0,1.0,0.0,0.56,1.0,1.0,0.1733333333333333,0.0,0.0,1.0,0.56,5.0,8.0,0.4653333333333333,2.0,450.0,184.0,0.56
2024-10-28 05:42:06,31.8,8,8.0,0.4091666666666667,151,4.0,12.0,0.72,2.0,1.0,0.17,0.0,26.0,26.0,0.72,8.0,8.0,0.4170833333333333,35,305.0,363,0.72,8.0,8.0,0.332,168.0,129.0,127.0,0.72,1.0,1.0,0.035,0.0,1.0,0.0,0.72,1.0,1.0,0.1633333333333333,0.0,0.0,1.0,0.72,5.0,8.0,0.4813333333333333,4.0,431.0,205.0,0.72
2024-10-28 05:42:23,21.5,8,8.0,0.4183333333333333,119,6.0,15.0,0.49,2.0,1.0,0.185,0.0,32.0,32.0,0.49,8.0,8.0,0.4441666666666666,32,515.0,470,0.49,8.0,8.0,0.52725,24.0,132.0,222.0,0.49,1.0,1.0,0.045,0.0,1.0,0.0,0.49,1.0,1.0,0.1566666666666666,21.0,1.0,2.0,0.49,5.0,8.0,0.4993333333333333,2.0,542.0,277.0,0.49
2024-10-28 05:42:40,20.9,8,8.0,0.47,209,5.0,14.0,0.64,2.0,1.0,0.1525,0.0,27.0,26.0,0.64,8.0,8.0,0.4845833333333333,30,423.0,347,0.64,8.0,8.0,0.206,97.0,64.0,85.0,0.64,1.0,1.0,0.065,0.0,0.0,0.0,0.64,1.0,1.0,0.15,19.0,0.0,0.0,0.64,5.0,6.0,0.3446666666666667,2.0,373.0,169.0,0.64
2024-10-28 05:42:57,27.7,8,8.0,0.4604166666666666,194,3.0,14.0,0.52,2.0,1.0,0.1825,0.0,28.0,28.0,0.52,8.0,8.0,0.3995833333333333,17,325.0,315,0.52,8.0,8.0,0.31975,119.0,83.0,156.0,0.52,1.0,1.0,0.02,0.0,0.0,0.0,0.52,1.0,1.0,0.18,0.0,0.0,1.0,0.52,5.0,7.0,0.4233333333333333,2.0,463.0,203.0,0.52
2024-10-28 05:43:14,23.6,8,8.0,0.39125,135,4.0,13.0,0.84,2.0,1.0,0.185,0.0,27.0,26.0,0.84,8.0,8.0,0.445,41,326.0,327,0.84,8.0,8.0,0.267,192.0,85.0,122.0,0.84,1.0,1.0,0.045,0.0,1.0,0.0,0.84,1.0,1.0,0.1666666666666666,31.0,0.0,1.0,0.84,5.0,6.0,0.354,1.0,353.0,179.0,0.84
2024-10-28 05:43:30,19.1,8,8.0,0.45625,54,1.0,11.0,0.59,2.0,1.0,0.165,0.0,29.0,29.0,0.59,8.0,8.0,0.3325,44,312.0,308,0.59,8.0,8.0,0.32875,185.0,63.0,120.0,0.59,1.0,1.0,0.03,0.0,0.0,0.0,0.59,1.0,1.0,0.16,21.0,0.0,0.0,0.59,5.0,6.0,0.3426666666666667,2.0,337.0,169.0,0.59
2024-10-28 05:43:48,26.3,8,8.0,0.5041666666666667,136,0.0,11.0,0.39,2.0,1.0,0.1375,1.0,15.0,15.0,0.39,8.0,7.0,0.28125,15,257.0,278,0.39,8.0,8.0,0.396,141.0,86.0,98.0,0.39,1.0,1.0,0.03,0.0,1.0,0.0,0.39,1.0,1.0,0.1466666666666666,0.0,0.0,1.0,0.39,5.0,6.0,0.3893333333333333,2.0,377.0,178.0,0.39
2024-10-28 05:44:06,20.3,8,8.0,0.4320833333333333,98,4.0,10.0,0.6,2.0,1.0,0.17,1.0,27.0,27.0,0.6,8.0,8.0,0.3766666666666666,40,216.0,279,0.6,8.0,8.0,0.40125,126.0,45.0,117.0,0.6,1.0,1.0,0.045,0.0,0.0,0.0,0.6,1.0,1.0,0.1766666666666666,19.0,0.0,1.0,0.6,5.0,5.0,0.3106666666666666,0.0,251.0,121.0,0.6
2024-10-28 05:44:24,21.8,8,8.0,0.4225,42,2.0,12.0,0.67,2.0,2.0,0.2875,0.0,29.0,28.0,0.67,8.0,8.0,0.3745833333333333,30,232.0,282,0.67,8.0,8.0,0.38025,147.0,66.0,86.0,0.67,1.0,1.0,0.1,0.0,0.0,0.0,0.67,1.0,2.0,0.3966666666666666,50.0,0.0,1.0,0.67,5.0,6.0,0.342,1.0,263.0,139.0,0.67
2024-10-28 05:44:43,20.8,8,8.0,0.4616666666666666,33,4.0,13.0,0.29,1.0,2.0,0.485,0.0,13.0,12.0,0.29,8.0,8.0,0.2966666666666667,9,175.0,243,0.29,8.0,8.0,0.49875,91.0,70.0,72.0,0.29,1.0,1.0,0.11,0.0,1.0,0.0,0.29,1.0,1.0,0.0433333333333333,0.0,0.0,1.0,0.29,5.0,4.0,0.23,3.0,228.0,113.0,0.29
2024-10-28 05:45:00,27.0,8,8.0,0.4491666666666666,98,2.0,12.0,0.51,1.0,3.0,0.775,0.0,21.0,21.0,0.51,8.0,8.0,0.2829166666666666,22,201.0,255,0.51,8.0,8.0,0.53875,87.0,44.0,111.0,0.51,1.0,1.0,0.085,0.0,1.0,0.0,0.51,1.0,1.0,0.0566666666666666,24.0,0.0,1.0,0.51,5.0,5.0,0.252,0.0,187.0,96.0,0.51
2024-10-28 05:45:17,33.9,8,8.0,0.4141666666666667,67,4.0,15.0,0.52,1.0,2.0,0.715,0.0,31.0,30.0,0.52,8.0,8.0,0.3808333333333333,28,297.0,330,0.52,8.0,8.0,0.401,170.0,72.0,163.0,0.52,1.0,1.0,0.11,0.0,1.0,0.0,0.52,1.0,1.0,0.0933333333333333,0.0,0.0,1.0,0.52,5.0,6.0,0.3646666666666666,2.0,303.0,125.0,0.52
2024-10-28 05:45:34,28.8,8,8.0,0.4516666666666666,95,4.0,13.0,0.41,1.0,2.0,0.485,0.0,38.0,37.0,0.41,8.0,8.0,0.4716666666666667,16,319.0,372,0.41,8.0,6.0,0.14325,179.0,74.0,117.0,0.41,1.0,1.0,0.025,0.0,1.0,0.0,0.41,1.0,1.0,0.15,17.0,0.0,1.0,0.41,5.0,8.0,0.452,1.0,539.0,243.0,0.41
2024-10-28 05:45:51,21.6,8,8.0,0.4166666666666667,218,6.0,15.0,0.28,1.0,2.0,0.445,0.0,43.0,41.0,0.28,8.0,8.0,0.4275,41,323.0,375,0.28,8.0,8.0,0.24025,213.0,107.0,169.0,0.28,1.0,1.0,0.035,0.0,1.0,0.0,0.28,1.0,1.0,0.1766666666666666,11.0,0.0,1.0,0.28,5.0,8.0,0.4853333333333333,3.0,388.0,183.0,0.28
2024-10-28 05:46:08,32.2,8,8.0,0.4070833333333333,56,4.0,15.0,0.76,1.0,1.0,0.335,0.0,31.0,30.0,0.76,8.0,8.0,0.4295833333333333,34,305.0,349,0.76,8.0,8.0,0.19425,19.0,62.0,101.0,0.76,1.0,1.0,0.02,0.0,0.0,0.0,0.76,1.0,1.0,0.1933333333333333,0.0,0.0,1.0,0.76,5.0,7.0,0.486,0.0,419.0,182.0,0.76
2024-10-28 05:46:25,27.0,8,8.0,0.4041666666666667,125,7.0,15.0,0.73,1.0,2.0,0.575,0.0,32.0,31.0,0.73,8.0,8.0,0.43,47,283.0,315,0.73,8.0,7.0,0.167,81.0,53.0,88.0,0.73,1.0,1.0,0.03,0.0,1.0,0.0,0.73,1.0,1.0,0.2,39.0,0.0,1.0,0.73,5.0,6.0,0.336,2.0,315.0,178.0,0.73
